Column Name,Human-Readable Name,Data File Name,Data File Description,Component,Doc URL
DR2_300,"Was the amount of food that {you/NAME} ate yesterday much more than usual, usual, or much less than usual?",DR2TOT_L,"Dietary Interview - Total Nutrient Intakes, Second Day",Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DR2TOT_L.htm#DR2_300
DR2_320Z,"Total plain water drank yesterday - including plain tap water, water from a drinking fountain, water from a water cooler, bottled water, and spring water.",DR2TOT_L,"Dietary Interview - Total Nutrient Intakes, Second Day",Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DR2TOT_L.htm#DR2_320Z
DR2_330Z,Total tap water drank yesterday - including filtered tap water and water from a drinking fountain.,DR2TOT_L,"Dietary Interview - Total Nutrient Intakes, Second Day",Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DR2TOT_L.htm#DR2_330Z
DR2BWATZ,Total bottled water drank yesterday. (gm),DR2TOT_L,"Dietary Interview - Total Nutrient Intakes, Second Day",Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DR2TOT_L.htm#DR2BWATZ
DR2TWSZ,"When you drink tap water, what is the main source of the tap water?",DR2TOT_L,"Dietary Interview - Total Nutrient Intakes, Second Day",Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DR2TOT_L.htm#DR2TWSZ
DRXFDCD,Food Code,DRXFCD_L,Dietary Interview Technical Support File - Food Codes,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DRXFCD_L.htm#DRXFDCD
DRXFCSD,Short Food Code Description,DRXFCD_L,Dietary Interview Technical Support File - Food Codes,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DRXFCD_L.htm#DRXFCSD
DRXFCLD,Long Food Code Description,DRXFCD_L,Dietary Interview Technical Support File - Food Codes,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DRXFCD_L.htm#DRXFCLD
DSDIID,UNMATCHED,,,,
DSDINGR,UNMATCHED,,,,
DSDBID,UNMATCHED,,,,
DSDBCNAM,UNMATCHED,,,,
DSDBCCAT,UNMATCHED,,,,
DSDBCID,UNMATCHED,,,,
DSDPID,Supplement ID Number,DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSDPID
DSDSUPP,,DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSDSUPP
DSDOPER,UNMATCHED,,,,
DSDQTY,UNMATCHED,,,,
DSDUNIT,UNMATCHED,,,,
DSDCAT,UNMATCHED,,,,
DSDBLFLG,UNMATCHED,,,,
DSDINGID,UNMATCHED,,,,
DSDPRDT,UNMATCHED,,,,
DSDSRCE,UNMATCHED,,,,
DSDTYPE,UNMATCHED,,,,
DSDSERVQ,UNMATCHED,,,,
DSDSERVU,UNMATCHED,,,,
DSDPREID,UNMATCHED,,,,
DSDORGID,UNMATCHED,,,,
DSDSGPF,UNMATCHED,,,,
DSDSEQF,UNMATCHED,,,,
DSDLINRF,UNMATCHED,,,,
DSDCNTV,UNMATCHED,,,,
DSDCNTM,UNMATCHED,,,,
DSDCNTA,UNMATCHED,,,,
DSDCNTB,UNMATCHED,,,,
DSDCNTO,UNMATCHED,,,,
DSDSUPID,UNMATCHED,,,,
DSDANTA,Antacid reported as a dietary supplement,DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSDANTA
DSD070,Was container seen?,DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSD070
DSDMTCH,Matching code,DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSDMTCH
DSD103,"In the past 30 days, on how many days did you take {PRODUCT NAME}?",DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSD103
DSD122Q,"On the days that (you/SP) took (PRODUCT NAME), how much did (you/SP), usually take on a single day?",DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSD122Q
DSD122U,"On the days that {you/SP} took {PRODUCT NAME}, how much did {you/SP} usually take on a single day?",DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSD122U
DSDACTSS,Reported serving size/label serving size,DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSDACTSS
DSQIKCAL,Energy (kcal),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIKCAL
DSQIPROT,Protein (gm),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIPROT
DSQICARB,Carbohydrate (gm),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQICARB
DSQISUGR,Total sugars (gm),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQISUGR
DSQIFIBE,Dietary fiber (gm),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIFIBE
DSQITFAT,Total fat (gm),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQITFAT
DSQISFAT,Total saturated fatty acids (gm),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQISFAT
DSQIMFAT,Total monounsaturated fatty acids (gm),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIMFAT
DSQIPFAT,Total polyunsaturated fatty acids (gm),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIPFAT
DSQICHOL,Cholesterol (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQICHOL
DSQILYCO,Lycopene (mcg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQILYCO
DSQILZ,Lutein + zeaxanthin (mcg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQILZ
DSQIVB1,Thiamin (Vitamin B1) (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIVB1
DSQIVB2,Riboflavin (Vitamin B2) (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIVB2
DSQINIAC,Niacin (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQINIAC
DSQIVB6,Vitamin B6 (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIVB6
DSQIFA,Folic acid (mcg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIFA
DSQIFDFE,"Folate, DFE (mcg)",DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIFDFE
DSQICHL,Total choline (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQICHL
DSQIVB12,Vitamin B12 (mcg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIVB12
DSQIVC,Vitamin C (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIVC
DSQIVK,Vitamin K (mcg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIVK
DSQIVD,Vitamin D (D2 + D3) (mcg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIVD
DSQICALC,Calcium (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQICALC
DSQIPHOS,Phosphorus (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIPHOS
DSQIMAGN,Magnesium (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIMAGN
DSQIIRON,Iron (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIIRON
DSQIZINC,Zinc (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIZINC
DSQICOPP,Copper (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQICOPP
DSQISODI,Sodium (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQISODI
DSQIPOTA,Potassium (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIPOTA
DSQISELE,Selenium (mcg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQISELE
DSQICAFF,Caffeine (mg),DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQICAFF
DSQIIODI,,DSQIDS_L,Dietary Supplement Use 30-Day - Individual Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQIDS_L.htm#DSQIIODI
DSDCOUNT,"Includes all supplements and the antacids reported with supplements, but not antacids reported with medications.",DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSDCOUNT
DSDANCNT,Includes all antacids reported with medications.,DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSDANCNT
DSD010,"The next questions are about {your/SP's} use of dietary supplements and medications during the past month. {Have you/Has SP} used or taken any vitamins, minerals or other dietary supplements in the past month? Include those products prescribed by a health professional such as a doctor or dentist, and those that do not require a prescription. This card lists some examples of different types of dietary supplements.",DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSD010
DSD010AN,,DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSD010AN
DSQTKCAL,Energy (kcal),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTKCAL
DSQTPROT,Protein (gm),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTPROT
DSQTCARB,Carbohydrate (gm),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTCARB
DSQTSUGR,Total sugars (gm),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTSUGR
DSQTFIBE,Dietary fiber (gm),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTFIBE
DSQTTFAT,Total fat (gm),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTTFAT
DSQTSFAT,Total saturated fatty acids (gm),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTSFAT
DSQTMFAT,Total monosaturated fatty acids (gm),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTMFAT
DSQTPFAT,Total polyunsaturated fatty acids (gm),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTPFAT
DSQTCHOL,Cholesterol (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTCHOL
DSQTLYCO,Lycopene (mcg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTLYCO
DSQTLZ,Lutein + zeaxanthin (mcg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTLZ
DSQTVB1,Thiamin (Vitamin B1) (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTVB1
DSQTVB2,Riboflavin (Vitamin B2) (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTVB2
DSQTNIAC,Niacin (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTNIAC
DSQTVB6,Vitamin B6 (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTVB6
DSQTFA,Folic acid (mcg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTFA
DSQTFDFE,"Folate, DFE (mcg)",DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTFDFE
DSQTCHL,Total choline (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTCHL
DSQTVB12,Vitamin B12 (mcg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTVB12
DSQTVC,Vitamin C (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTVC
DSQTVK,Vitamin K (mcg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTVK
DSQTVD,Vitamin D (D2 + D3) (mcg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTVD
DSQTCALC,Calcium (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTCALC
DSQTPHOS,Phosphorus (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTPHOS
DSQTMAGN,Magnesium (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTMAGN
DSQTIRON,Iron (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTIRON
DSQTZINC,Zinc (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTZINC
DSQTCOPP,Copper (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTCOPP
DSQTSODI,Sodium (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTSODI
DSQTPOTA,Potassium (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTPOTA
DSQTSELE,Selenium (mcg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTSELE
DSQTCAFF,Caffeine (mg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTCAFF
DSQTIODI,Iodine (mcg),DSQTOT_L,Dietary Supplement Use 30-Day - Total Dietary Supplements,Dietary,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/DSQTOT_L.htm#DSQTIODI
BAXMSTAT,MRT exam status,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXMSTAT
BAXRXNC,Reason for partial MRT exam,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXRXNC
BAXRXND,Reason for not done MRT exam,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXRXND
BAX5STAT,Eligibility for Condition 5,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAX5STAT
BAQ110,Can stand on your own?,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAQ110
BAQ121,Are you currently wearing a leg brace?,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAQ121
BAQ125,"Injury to foot, leg, or hip",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAQ125
BAQ132,"Problems with dizzy, past 24 hours",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAQ132
BAQ140,"Last 12 months, fallen due to dizziness",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAQ140
BAQ150,Do you have neck pain now?,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAQ150
BAQ160,Have you ever had surgery on your neck?,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAQ160
BAQ170,Neck problem lasted more than 6 weeks,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAQ170
BAQ201,Can you move head 30 degrees left/right?,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAQ201
BAQ173,Are you okay to begin this balance test?,BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAQ173
BAXPF11,"MRT cond. 1, trial 1, eyes open",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXPF11
BAXTC11,"MRT cond. 1, trial 1, time",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXTC11
BAARFC11,"MRT cond. 1, trial 1, reason stopped",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAARFC11
BAXPF12,"MRT cond. 1, trial 2, eyes open",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXPF12
BAXTC12,"MRT cond. 1, trial 2, time",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXTC12
BAARFC12,"MRT cond. 1, trial 2, reason stopped",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAARFC12
BAXPF21,"MRT cond. 2, trial 1, eyes closed",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXPF21
BAXTC21,"MRT cond. 2, trial 1, time",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXTC21
BAARFC21,"MRT cond. 2, trial 1, reason stopped",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAARFC21
BAXPF22,"MRT cond. 2, trial 2,  eyes closed",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXPF22
BAXTC22,"MRT cond. 2, trial 2, time",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAXTC22
BAARFC22,"MRT cond. 2, trial 2, reason stopped",BAX_L,Balance,Examination,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/BAX_L.htm#BAARFC22
